Date,YearMonth,YearMonthNum,Channel,Source,Sessions,ProductViews,AddToCart,Checkout,Purchases,Conv_Session_to_Purchase,Conv_View_to_Cart
2024-04-04,2024-04,202404,Mobile App,Organic Search,440,275,76,59,41,0.0932,0.2764
2024-04-04,2024-04,202404,Mobile App,Direct,78,46,15,12,10,0.1282,0.3261
2024-04-04,2024-04,202404,Mobile App,Google Ads,271,171,41,30,25,0.0923,0.2398
2024-04-04,2024-04,202404,Mobile App,Facebook Ads,381,156,37,28,21,0.0551,0.2372
2024-04-04,2024-04,202404,Mobile App,Email,169,108,21,16,11,0.0651,0.1944
2024-04-04,2024-04,202404,Marketplace,Organic Search,386,175,46,36,30,0.0777,0.2629
2024-04-04,2024-04,202404,Marketplace,Direct,102,46,13,10,8,0.0784,0.2826
2024-04-04,2024-04,202404,Marketplace,Google Ads,177,123,43,33,23,0.1299,0.3496
2024-04-04,2024-04,202404,Marketplace,Facebook Ads,92,56,13,8,5,0.0543,0.2321
2024-04-04,2024-04,202404,Marketplace,Email,77,34,9,6,3,0.039,0.2647
2024-04-05,2024-04,202404,Web,Organic Search,40,27,5,3,1,0.025,0.1852
2024-04-05,2024-04,202404,Web,Direct,386,212,66,36,26,0.0674,0.3113
2024-04-05,2024-04,202404,Web,Google Ads,231,145,37,22,19,0.0823,0.2552
2024-04-05,2024-04,202404,Web,Facebook Ads,744,364,108,83,62,0.0833,0.2967
2024-04-05,2024-04,202404,Web,Email,277,167,60,33,25,0.0903,0.3593
2024-04-05,2024-04,202404,Mobile App,Organic Search,380,173,62,41,34,0.0895,0.3584
2024-04-05,2024-04,202404,Mobile App,Direct,712,341,114,69,56,0.0787,0.3343
2024-04-05,2024-04,202404,Mobile App,Google Ads,299,104,28,17,10,0.0334,0.2692
2024-04-05,2024-04,202404,Mobile App,Facebook Ads,480,175,36,27,19,0.0396,0.2057
2024-04-05,2024-04,202404,Mobile App,Email,175,65,17,13,9,0.0514,0.2615
2024-04-05,2024-04,202404,Marketplace,Organic Search,447,285,84,65,55,0.123,0.2947
2024-04-05,2024-04,202404,Marketplace,Direct,193,91,27,17,11,0.057,0.2967
2024-04-05,2024-04,202404,Marketplace,Google Ads,389,223,70,39,23,0.0591,0.3139
2024-04-05,2024-04,202404,Marketplace,Facebook Ads,180,85,29,21,15,0.0833,0.3412
2024-04-05,2024-04,202404,Marketplace,Email,123,49,15,9,7,0.0569,0.3061
2024-04-06,2024-04,202404,Web,Organic Search,464,273,57,33,20,0.0431,0.2088
2024-04-06,2024-04,202404,Web,Direct,710,318,119,88,69,0.0972,0.3742
2024-04-06,2024-04,202404,Web,Google Ads,297,135,29,19,14,0.0471,0.2148
2024-04-06,2024-04,202404,Web,Facebook Ads,425,284,70,51,38,0.0894,0.2465
2024-04-06,2024-04,202404,Web,Email,282,118,23,13,10,0.0355,0.1949
2024-04-06,2024-04,202404,Mobile App,Organic Search,404,150,58,44,35,0.0866,0.3867
2024-04-06,2024-04,202404,Mobile App,Direct,169,82,28,23,19,0.1124,0.3415
2024-04-06,2024-04,202404,Mobile App,Google Ads,226,118,46,26,23,0.1018,0.3898
2024-04-06,2024-04,202404,Mobile App,Facebook Ads,251,130,48,35,24,0.0956,0.3692
2024-04-06,2024-04,202404,Mobile App,Email,53,30,11,7,5,0.0943,0.3667
2024-04-06,2024-04,202404,Marketplace,Organic Search,291,134,27,17,11,0.0378,0.2015
2024-04-06,2024-04,202404,Marketplace,Direct,349,191,52,37,23,0.0659,0.2723
2024-04-06,2024-04,202404,Marketplace,Google Ads,517,324,104,86,75,0.1451,0.321
2024-04-06,2024-04,202404,Marketplace,Facebook Ads,110,72,20,13,8,0.0727,0.2778
2024-04-06,2024-04,202404,Marketplace,Email,119,66,24,16,10,0.084,0.3636
2024-04-07,2024-04,202404,Web,Organic Search,681,330,59,42,34,0.0499,0.1788
2024-04-07,2024-04,202404,Web,Direct,144,91,17,13,11,0.0764,0.1868
2024-04-07,2024-04,202404,Web,Google Ads,157,59,21,15,9,0.0573,0.3559
2024-04-07,2024-04,202404,Web,Facebook Ads,234,135,41,32,23,0.0983,0.3037
2024-04-07,2024-04,202404,Web,Email,176,62,24,14,8,0.0455,0.3871
2024-04-07,2024-04,202404,Mobile App,Organic Search,313,208,66,49,37,0.1182,0.3173
2024-04-07,2024-04,202404,Mobile App,Direct,82,46,17,9,6,0.0732,0.3696
2024-04-07,2024-04,202404,Mobile App,Google Ads,56,35,13,10,6,0.1071,0.3714
2024-04-07,2024-04,202404,Mobile App,Facebook Ads,357,189,50,34,22,0.0616,0.2646
2024-04-07,2024-04,202404,Mobile App,Email,132,82,24,14,10,0.0758,0.2927
2024-04-07,2024-04,202404,Marketplace,Organic Search,387,268,73,57,42,0.1085,0.2724
2024-04-07,2024-04,202404,Marketplace,Direct,223,87,19,15,10,0.0448,0.2184
2024-04-07,2024-04,202404,Marketplace,Google Ads,548,266,53,37,31,0.0566,0.1992
2024-04-07,2024-04,202404,Marketplace,Facebook Ads,425,238,62,39,25,0.0588,0.2605
2024-04-07,2024-04,202404,Marketplace,Email,77,38,11,8,6,0.0779,0.2895
2024-04-08,2024-04,202404,Web,Organic Search,369,226,67,39,32,0.0867,0.2965
2024-04-08,2024-04,202404,Web,Direct,350,122,27,17,14,0.04,0.2213
2024-04-08,2024-04,202404,Web,Google Ads,294,119,33,20,16,0.0544,0.2773
2024-04-08,2024-04,202404,Web,Facebook Ads,189,77,22,13,8,0.0423,0.2857
2024-04-08,2024-04,202404,Web,Email,558,234,46,27,17,0.0305,0.1966
2024-04-08,2024-04,202404,Mobile App,Organic Search,659,352,72,52,43,0.0653,0.2045
2024-04-08,2024-04,202404,Mobile App,Direct,143,63,18,14,9,0.0629,0.2857
2024-04-08,2024-04,202404,Mobile App,Google Ads,578,319,70,49,41,0.0709,0.2194
2024-04-08,2024-04,202404,Mobile App,Facebook Ads,785,485,171,129,113,0.1439,0.3526
2024-04-08,2024-04,202404,Mobile App,Email,398,243,74,44,29,0.0729,0.3045
2024-04-08,2024-04,202404,Marketplace,Organic Search,289,119,23,14,10,0.0346,0.1933
2024-04-08,2024-04,202404,Marketplace,Direct,154,105,31,19,11,0.0714,0.2952
2024-04-08,2024-04,202404,Marketplace,Google Ads,221,148,40,30,22,0.0995,0.2703
2024-04-08,2024-04,202404,Marketplace,Facebook Ads,33,14,4,3,2,0.0606,0.2857
2024-04-08,2024-04,202404,Marketplace,Email,230,126,38,30,24,0.1043,0.3016
2024-04-09,2024-04,202404,Web,Organic Search,49,31,8,6,3,0.0612,0.2581
2024-04-09,2024-04,202404,Web,Direct,419,153,44,34,24,0.0573,0.2876
2024-04-09,2024-04,202404,Web,Google Ads,841,390,105,70,50,0.0595,0.2692
2024-04-09,2024-04,202404,Web,Facebook Ads,376,132,43,26,17,0.0452,0.3258
2024-04-09,2024-04,202404,Web,Email,104,42,15,8,5,0.0481,0.3571
2024-04-09,2024-04,202404,Mobile App,Organic Search,85,43,15,8,5,0.0588,0.3488
2024-04-09,2024-04,202404,Mobile App,Direct,369,152,43,29,17,0.0461,0.2829
2024-04-09,2024-04,202404,Mobile App,Google Ads,397,246,74,47,31,0.0781,0.3008
2024-04-09,2024-04,202404,Mobile App,Facebook Ads,109,69,13,8,6,0.055,0.1884
2024-04-09,2024-04,202404,Mobile App,Email,344,236,72,47,32,0.093,0.3051
2024-04-09,2024-04,202404,Marketplace,Organic Search,104,45,15,11,7,0.0673,0.3333
2024-04-09,2024-04,202404,Marketplace,Direct,18,7,1,0,0,0.0,0.1429
2024-04-09,2024-04,202404,Marketplace,Google Ads,474,293,53,30,19,0.0401,0.1809
2024-04-09,2024-04,202404,Marketplace,Facebook Ads,368,180,60,47,36,0.0978,0.3333
2024-04-09,2024-04,202404,Marketplace,Email,287,150,56,37,24,0.0836,0.3733
2024-04-10,2024-04,202404,Web,Organic Search,406,247,67,44,36,0.0887,0.2713
2024-04-10,2024-04,202404,Web,Direct,355,214,54,44,32,0.0901,0.2523
2024-04-10,2024-04,202404,Web,Google Ads,853,519,189,121,91,0.1067,0.3642
2024-04-10,2024-04,202404,Web,Facebook Ads,243,143,51,33,20,0.0823,0.3566
2024-04-10,2024-04,202404,Web,Email,74,29,6,3,2,0.027,0.2069
2024-04-10,2024-04,202404,Mobile App,Organic Search,53,24,5,3,2,0.0377,0.2083
2024-04-10,2024-04,202404,Mobile App,Direct,272,101,29,19,14,0.0515,0.2871
2024-04-10,2024-04,202404,Mobile App,Google Ads,39,20,6,5,3,0.0769,0.3
2024-04-10,2024-04,202404,Mobile App,Facebook Ads,67,45,10,7,5,0.0746,0.2222
2024-04-10,2024-04,202404,Mobile App,Email,20,13,5,3,2,0.1,0.3846
2024-04-10,2024-04,202404,Marketplace,Organic Search,369,216,42,26,18,0.0488,0.1944
2024-04-10,2024-04,202404,Marketplace,Direct,440,252,99,76,65,0.1477,0.3929
2024-04-10,2024-04,202404,Marketplace,Google Ads,176,86,31,24,16,0.0909,0.3605
2024-04-10,2024-04,202404,Marketplace,Facebook Ads,60,36,12,9,6,0.1,0.3333
2024-04-10,2024-04,202404,Marketplace,Email,31,17,6,3,1,0.0323,0.3529
2024-04-11,2024-04,202404,Web,Organic Search,71,33,10,8,5,0.0704,0.303
2024-04-11,2024-04,202404,Web,Direct,57,23,6,4,2,0.0351,0.2609
2024-04-11,2024-04,202404,Web,Google Ads,780,369,127,86,67,0.0859,0.3442
2024-04-11,2024-04,202404,Web,Facebook Ads,383,158,42,25,21,0.0548,0.2658
2024-04-11,2024-04,202404,Web,Email,56,25,7,5,3,0.0536,0.28
2024-04-11,2024-04,202404,Mobile App,Organic Search,71,31,11,9,5,0.0704,0.3548
2024-04-11,2024-04,202404,Mobile App,Direct,434,270,66,54,43,0.0991,0.2444
2024-04-11,2024-04,202404,Mobile App,Google Ads,719,465,87,56,39,0.0542,0.1871
2024-04-11,2024-04,202404,Mobile App,Facebook Ads,106,45,15,12,7,0.066,0.3333
2024-04-11,2024-04,202404,Mobile App,Email,451,211,72,44,30,0.0665,0.3412
2024-04-11,2024-04,202404,Marketplace,Organic Search,101,39,11,7,5,0.0495,0.2821
2024-04-11,2024-04,202404,Marketplace,Direct,180,67,14,9,6,0.0333,0.209
2024-04-11,2024-04,202404,Marketplace,Google Ads,351,233,92,57,35,0.0997,0.3948
2024-04-11,2024-04,202404,Marketplace,Facebook Ads,153,86,34,21,15,0.098,0.3953
2024-04-11,2024-04,202404,Marketplace,Email,288,153,42,34,30,0.1042,0.2745
2024-04-12,2024-04,202404,Web,Organic Search,747,361,119,86,68,0.091,0.3296
2024-04-12,2024-04,202404,Web,Direct,688,400,141,80,48,0.0698,0.3525
2024-04-12,2024-04,202404,Web,Google Ads,44,27,6,4,2,0.0455,0.2222
2024-04-12,2024-04,202404,Web,Facebook Ads,821,319,91,71,60,0.0731,0.2853
2024-04-12,2024-04,202404,Web,Email,279,146,27,20,14,0.0502,0.1849
2024-04-12,2024-04,202404,Mobile App,Organic Search,121,83,20,13,8,0.0661,0.241
2024-04-12,2024-04,202404,Mobile App,Direct,618,322,88,64,57,0.0922,0.2733
2024-04-12,2024-04,202404,Mobile App,Google Ads,151,85,29,19,11,0.0728,0.3412
2024-04-12,2024-04,202404,Mobile App,Facebook Ads,354,132,28,15,11,0.0311,0.2121
2024-04-12,2024-04,202404,Mobile App,Email,73,31,10,6,4,0.0548,0.3226
2024-04-12,2024-04,202404,Marketplace,Organic Search,121,65,25,18,12,0.0992,0.3846
2024-04-12,2024-04,202404,Marketplace,Direct,226,103,37,20,14,0.0619,0.3592
2024-04-12,2024-04,202404,Marketplace,Google Ads,128,76,27,21,16,0.125,0.3553
2024-04-12,2024-04,202404,Marketplace,Facebook Ads,452,297,55,46,41,0.0907,0.1852
2024-04-12,2024-04,202404,Marketplace,Email,47,18,5,2,1,0.0213,0.2778
2024-04-13,2024-04,202404,Web,Organic Search,163,109,27,19,12,0.0736,0.2477
2024-04-13,2024-04,202404,Web,Direct,185,68,20,16,14,0.0757,0.2941
2024-04-13,2024-04,202404,Web,Google Ads,435,220,84,48,39,0.0897,0.3818
2024-04-13,2024-04,202404,Web,Facebook Ads,400,170,61,48,41,0.1025,0.3588
2024-04-13,2024-04,202404,Web,Email,71,40,12,6,5,0.0704,0.3
2024-04-13,2024-04,202404,Mobile App,Organic Search,72,25,5,3,2,0.0278,0.2
2024-04-13,2024-04,202404,Mobile App,Direct,569,396,102,78,50,0.0879,0.2576
2024-04-13,2024-04,202404,Mobile App,Google Ads,668,434,82,55,36,0.0539,0.1889
2024-04-13,2024-04,202404,Mobile App,Facebook Ads,589,337,130,84,68,0.1154,0.3858
2024-04-13,2024-04,202404,Mobile App,Email,192,116,21,11,7,0.0365,0.181
2024-04-13,2024-04,202404,Marketplace,Organic Search,27,12,4,2,1,0.037,0.3333
2024-04-13,2024-04,202404,Marketplace,Direct,67,30,8,4,2,0.0299,0.2667
2024-04-13,2024-04,202404,Marketplace,Google Ads,178,118,31,24,20,0.1124,0.2627
2024-04-13,2024-04,202404,Marketplace,Facebook Ads,333,157,51,40,35,0.1051,0.3248
2024-04-13,2024-04,202404,Marketplace,Email,288,189,74,56,45,0.1562,0.3915
2024-04-14,2024-04,202404,Web,Organic Search,290,126,37,23,19,0.0655,0.2937
2024-04-14,2024-04,202404,Web,Direct,195,69,20,11,8,0.041,0.2899
2024-04-14,2024-04,202404,Web,Google Ads,91,43,14,10,6,0.0659,0.3256
2024-04-14,2024-04,202404,Web,Facebook Ads,466,314,110,67,53,0.1137,0.3503
2024-04-14,2024-04,202404,Web,Email,179,73,13,11,9,0.0503,0.1781
2024-04-14,2024-04,202404,Mobile App,Organic Search,101,65,23,16,11,0.1089,0.3538
2024-04-14,2024-04,202404,Mobile App,Direct,255,115,39,32,23,0.0902,0.3391
2024-04-14,2024-04,202404,Mobile App,Google Ads,311,160,52,32,27,0.0868,0.325
2024-04-14,2024-04,202404,Mobile App,Facebook Ads,546,194,49,39,31,0.0568,0.2526
2024-04-14,2024-04,202404,Mobile App,Email,286,159,30,25,22,0.0769,0.1887
2024-04-14,2024-04,202404,Marketplace,Organic Search,85,55,10,6,3,0.0353,0.1818
2024-04-14,2024-04,202404,Marketplace,Direct,31,17,6,3,2,0.0645,0.3529
2024-04-14,2024-04,202404,Marketplace,Google Ads,445,274,71,50,39,0.0876,0.2591
2024-04-14,2024-04,202404,Marketplace,Facebook Ads,196,93,29,24,15,0.0765,0.3118
2024-04-14,2024-04,202404,Marketplace,Email,325,183,37,23,18,0.0554,0.2022
2024-04-15,2024-04,202404,Web,Organic Search,464,242,61,45,32,0.069,0.2521
2024-04-15,2024-04,202404,Web,Direct,309,208,40,29,18,0.0583,0.1923
2024-04-15,2024-04,202404,Web,Google Ads,438,197,74,43,28,0.0639,0.3756
2024-04-15,2024-04,202404,Web,Facebook Ads,546,275,107,79,60,0.1099,0.3891
2024-04-15,2024-04,202404,Web,Email,278,145,34,20,15,0.054,0.2345
2024-04-15,2024-04,202404,Mobile App,Organic Search,327,141,49,30,21,0.0642,0.3475
2024-04-15,2024-04,202404,Mobile App,Direct,173,81,29,20,16,0.0925,0.358
2024-04-15,2024-04,202404,Mobile App,Google Ads,166,63,17,11,7,0.0422,0.2698
2024-04-15,2024-04,202404,Mobile App,Facebook Ads,611,313,116,98,76,0.1244,0.3706
2024-04-15,2024-04,202404,Mobile App,Email,65,23,7,5,3,0.0462,0.3043
2024-04-15,2024-04,202404,Marketplace,Organic Search,355,194,70,51,34,0.0958,0.3608
2024-04-15,2024-04,202404,Marketplace,Direct,264,116,37,30,25,0.0947,0.319
2024-04-15,2024-04,202404,Marketplace,Google Ads,234,161,44,31,27,0.1154,0.2733
2024-04-15,2024-04,202404,Marketplace,Facebook Ads,506,252,68,46,38,0.0751,0.2698
2024-04-15,2024-04,202404,Marketplace,Email,49,19,4,2,1,0.0204,0.2105
2024-04-16,2024-04,202404,Web,Organic Search,359,136,27,18,11,0.0306,0.1985
2024-04-16,2024-04,202404,Web,Direct,425,159,56,40,26,0.0612,0.3522
2024-04-16,2024-04,202404,Web,Google Ads,402,190,47,26,18,0.0448,0.2474
2024-04-16,2024-04,202404,Web,Facebook Ads,166,91,25,14,11,0.0663,0.2747
2024-04-16,2024-04,202404,Web,Email,496,272,60,49,30,0.0605,0.2206
2024-04-16,2024-04,202404,Mobile App,Organic Search,535,256,46,34,29,0.0542,0.1797
2024-04-16,2024-04,202404,Mobile App,Direct,449,224,61,35,26,0.0579,0.2723
2024-04-16,2024-04,202404,Mobile App,Google Ads,673,240,53,41,31,0.0461,0.2208
2024-04-16,2024-04,202404,Mobile App,Facebook Ads,119,77,21,13,8,0.0672,0.2727
2024-04-16,2024-04,202404,Mobile App,Email,119,78,28,23,15,0.1261,0.359
2024-04-16,2024-04,202404,Marketplace,Organic Search,161,77,26,15,12,0.0745,0.3377
2024-04-16,2024-04,202404,Marketplace,Direct,116,43,10,6,4,0.0345,0.2326
2024-04-16,2024-04,202404,Marketplace,Google Ads,522,280,72,57,42,0.0805,0.2571
2024-04-16,2024-04,202404,Marketplace,Facebook Ads,204,108,24,15,11,0.0539,0.2222
2024-04-16,2024-04,202404,Marketplace,Email,316,163,62,42,28,0.0886,0.3804
2024-04-17,2024-04,202404,Web,Organic Search,30,19,4,2,1,0.0333,0.2105
2024-04-17,2024-04,202404,Web,Direct,64,24,8,5,3,0.0469,0.3333
2024-04-17,2024-04,202404,Web,Google Ads,854,560,166,112,68,0.0796,0.2964
2024-04-17,2024-04,202404,Web,Facebook Ads,63,31,11,6,4,0.0635,0.3548
2024-04-17,2024-04,202404,Web,Email,375,133,41,31,18,0.048,0.3083
2024-04-17,2024-04,202404,Mobile App,Organic Search,57,36,7,5,4,0.0702,0.1944
2024-04-17,2024-04,202404,Mobile App,Direct,272,169,44,25,19,0.0699,0.2604
2024-04-17,2024-04,202404,Mobile App,Google Ads,412,193,42,27,22,0.0534,0.2176
2024-04-17,2024-04,202404,Mobile App,Facebook Ads,246,118,23,15,10,0.0407,0.1949
2024-04-17,2024-04,202404,Mobile App,Email,205,115,32,19,15,0.0732,0.2783
2024-04-17,2024-04,202404,Marketplace,Organic Search,76,35,9,6,3,0.0395,0.2571
2024-04-17,2024-04,202404,Marketplace,Direct,39,25,6,4,3,0.0769,0.24
2024-04-17,2024-04,202404,Marketplace,Google Ads,560,354,81,59,42,0.075,0.2288
2024-04-17,2024-04,202404,Marketplace,Facebook Ads,449,199,38,31,24,0.0535,0.191
2024-04-17,2024-04,202404,Marketplace,Email,233,157,62,39,35,0.1502,0.3949
2024-04-18,2024-04,202404,Web,Organic Search,650,378,68,43,37,0.0569,0.1799
2024-04-18,2024-04,202404,Web,Direct,743,311,71,57,49,0.0659,0.2283
2024-04-18,2024-04,202404,Web,Google Ads,901,609,220,133,81,0.0899,0.3612
2024-04-18,2024-04,202404,Web,Facebook Ads,452,305,66,47,35,0.0774,0.2164
2024-04-18,2024-04,202404,Web,Email,106,56,17,11,8,0.0755,0.3036
2024-04-18,2024-04,202404,Mobile App,Organic Search,518,342,106,85,60,0.1158,0.3099
2024-04-18,2024-04,202404,Mobile App,Direct,282,101,32,18,11,0.039,0.3168
2024-04-18,2024-04,202404,Mobile App,Google Ads,387,258,53,34,30,0.0775,0.2054
2024-04-18,2024-04,202404,Mobile App,Facebook Ads,677,366,113,74,62,0.0916,0.3087
2024-04-18,2024-04,202404,Mobile App,Email,296,149,40,24,17,0.0574,0.2685
2024-04-18,2024-04,202404,Marketplace,Organic Search,321,216,51,38,32,0.0997,0.2361
2024-04-18,2024-04,202404,Marketplace,Direct,289,149,56,44,35,0.1211,0.3758
2024-04-18,2024-04,202404,Marketplace,Google Ads,89,43,11,6,4,0.0449,0.2558
2024-04-18,2024-04,202404,Marketplace,Facebook Ads,492,294,76,44,28,0.0569,0.2585
2024-04-18,2024-04,202404,Marketplace,Email,215,88,34,22,13,0.0605,0.3864
2024-04-19,2024-04,202404,Web,Organic Search,113,46,16,9,7,0.0619,0.3478
2024-04-19,2024-04,202404,Web,Direct,785,328,121,83,67,0.0854,0.3689
2024-04-19,2024-04,202404,Web,Google Ads,694,454,167,127,104,0.1499,0.3678
2024-04-19,2024-04,202404,Web,Facebook Ads,334,178,51,32,22,0.0659,0.2865
2024-04-19,2024-04,202404,Web,Email,239,151,47,37,22,0.0921,0.3113
2024-04-19,2024-04,202404,Mobile App,Organic Search,611,231,42,28,19,0.0311,0.1818
2024-04-19,2024-04,202404,Mobile App,Direct,200,112,40,25,16,0.08,0.3571
2024-04-19,2024-04,202404,Mobile App,Google Ads,636,423,152,104,89,0.1399,0.3593
2024-04-19,2024-04,202404,Mobile App,Facebook Ads,142,87,17,12,7,0.0493,0.1954
2024-04-19,2024-04,202404,Mobile App,Email,149,80,31,20,13,0.0872,0.3875
2024-04-19,2024-04,202404,Marketplace,Organic Search,270,174,68,38,33,0.1222,0.3908
2024-04-19,2024-04,202404,Marketplace,Direct,427,159,35,23,18,0.0422,0.2201
2024-04-19,2024-04,202404,Marketplace,Google Ads,141,90,17,12,10,0.0709,0.1889
2024-04-19,2024-04,202404,Marketplace,Facebook Ads,81,43,11,6,4,0.0494,0.2558
2024-04-19,2024-04,202404,Marketplace,Email,15,7,2,1,0,0.0,0.2857
2024-04-20,2024-04,202404,Web,Organic Search,720,497,185,136,93,0.1292,0.3722
2024-04-20,2024-04,202404,Web,Direct,509,240,64,48,31,0.0609,0.2667
2024-04-20,2024-04,202404,Web,Google Ads,910,629,144,94,84,0.0923,0.2289
2024-04-20,2024-04,202404,Web,Facebook Ads,394,229,44,26,20,0.0508,0.1921
2024-04-20,2024-04,202404,Web,Email,168,84,21,14,10,0.0595,0.25
2024-04-20,2024-04,202404,Mobile App,Organic Search,180,109,21,16,11,0.0611,0.1927
2024-04-20,2024-04,202404,Mobile App,Direct,216,132,51,34,29,0.1343,0.3864
2024-04-20,2024-04,202404,Mobile App,Google Ads,739,315,108,65,54,0.0731,0.3429
2024-04-20,2024-04,202404,Mobile App,Facebook Ads,261,101,26,17,13,0.0498,0.2574
2024-04-20,2024-04,202404,Mobile App,Email,354,238,65,44,29,0.0819,0.2731
2024-04-20,2024-04,202404,Marketplace,Organic Search,183,122,28,19,13,0.071,0.2295
2024-04-20,2024-04,202404,Marketplace,Direct,282,180,69,57,40,0.1418,0.3833
2024-04-20,2024-04,202404,Marketplace,Google Ads,336,190,52,34,20,0.0595,0.2737
2024-04-20,2024-04,202404,Marketplace,Facebook Ads,398,277,49,38,29,0.0729,0.1769
2024-04-20,2024-04,202404,Marketplace,Email,309,123,45,28,25,0.0809,0.3659
2024-04-21,2024-04,202404,Web,Organic Search,76,51,14,8,6,0.0789,0.2745
2024-04-21,2024-04,202404,Web,Direct,433,155,49,37,23,0.0531,0.3161
2024-04-21,2024-04,202404,Web,Google Ads,866,309,61,50,31,0.0358,0.1974
2024-04-21,2024-04,202404,Web,Facebook Ads,548,324,95,64,42,0.0766,0.2932
2024-04-21,2024-04,202404,Web,Email,108,56,16,9,6,0.0556,0.2857
2024-04-21,2024-04,202404,Mobile App,Organic Search,498,213,53,33,27,0.0542,0.2488
2024-04-21,2024-04,202404,Mobile App,Direct,524,307,61,47,38,0.0725,0.1987
2024-04-21,2024-04,202404,Mobile App,Google Ads,289,186,59,39,28,0.0969,0.3172
2024-04-21,2024-04,202404,Mobile App,Facebook Ads,369,218,64,40,34,0.0921,0.2936
2024-04-21,2024-04,202404,Mobile App,Email,92,48,10,5,4,0.0435,0.2083
2024-04-21,2024-04,202404,Marketplace,Organic Search,31,20,6,3,2,0.0645,0.3
2024-04-21,2024-04,202404,Marketplace,Direct,301,186,56,35,30,0.0997,0.3011
2024-04-21,2024-04,202404,Marketplace,Google Ads,512,193,49,37,27,0.0527,0.2539
2024-04-21,2024-04,202404,Marketplace,Facebook Ads,229,81,17,13,8,0.0349,0.2099
2024-04-21,2024-04,202404,Marketplace,Email,279,171,56,37,23,0.0824,0.3275
2024-04-22,2024-04,202404,Web,Organic Search,396,175,37,25,15,0.0379,0.2114
2024-04-22,2024-04,202404,Web,Direct,142,81,18,11,9,0.0634,0.2222
2024-04-22,2024-04,202404,Web,Google Ads,292,167,50,36,29,0.0993,0.2994
2024-04-22,2024-04,202404,Web,Facebook Ads,103,48,14,8,5,0.0485,0.2917
2024-04-22,2024-04,202404,Web,Email,460,219,51,30,18,0.0391,0.2329
2024-04-22,2024-04,202404,Mobile App,Organic Search,303,125,45,29,18,0.0594,0.36
2024-04-22,2024-04,202404,Mobile App,Direct,48,20,6,4,3,0.0625,0.3
2024-04-22,2024-04,202404,Mobile App,Google Ads,132,71,21,14,11,0.0833,0.2958
2024-04-22,2024-04,202404,Mobile App,Facebook Ads,554,285,80,56,38,0.0686,0.2807
2024-04-22,2024-04,202404,Mobile App,Email,420,179,70,39,23,0.0548,0.3911
2024-04-22,2024-04,202404,Marketplace,Organic Search,264,153,33,24,17,0.0644,0.2157
2024-04-22,2024-04,202404,Marketplace,Direct,271,123,30,22,14,0.0517,0.2439
2024-04-22,2024-04,202404,Marketplace,Google Ads,123,52,20,12,8,0.065,0.3846
2024-04-22,2024-04,202404,Marketplace,Facebook Ads,450,282,56,43,30,0.0667,0.1986
2024-04-22,2024-04,202404,Marketplace,Email,74,38,11,6,5,0.0676,0.2895
2024-04-23,2024-04,202404,Web,Organic Search,769,491,112,63,41,0.0533,0.2281
2024-04-23,2024-04,202404,Web,Direct,594,304,99,80,58,0.0976,0.3257
2024-04-23,2024-04,202404,Web,Google Ads,585,385,101,61,38,0.065,0.2623
2024-04-23,2024-04,202404,Web,Facebook Ads,103,40,14,8,5,0.0485,0.35
2024-04-23,2024-04,202404,Web,Email,266,118,26,21,16,0.0602,0.2203
2024-04-23,2024-04,202404,Mobile App,Organic Search,710,486,168,99,60,0.0845,0.3457
2024-04-23,2024-04,202404,Mobile App,Direct,150,56,17,14,8,0.0533,0.3036
2024-04-23,2024-04,202404,Mobile App,Google Ads,147,93,29,20,16,0.1088,0.3118
2024-04-23,2024-04,202404,Mobile App,Facebook Ads,427,188,68,53,42,0.0984,0.3617
2024-04-23,2024-04,202404,Mobile App,Email,401,199,71,40,30,0.0748,0.3568
2024-04-23,2024-04,202404,Marketplace,Organic Search,361,187,69,42,34,0.0942,0.369
2024-04-23,2024-04,202404,Marketplace,Direct,276,96,35,22,15,0.0543,0.3646
