OrderID,OrderDate,ShipDate,YearMonth,YearMonthNum,Country,Region,City,Channel,Source,Campaign,Device,PaymentMethod,Fulfillment,Category,SubCategory,Product,CustomerID,Quantity,UnitPrice,Discount,GrossSales,NetSales,COGS,ShippingFee,Profit,NetProfit,Returned,ReturnQty,ReturnAmount
ECM-20241110-00455,2024-11-10,2024-11-12,2024-11,202411,Pakistan,North,Hyderabad,Web,Organic Search,Ramadan Offer,Desktop,Credit Card,Own Warehouse,Books,Non-fiction,Money Sense,CUST-515,1,10.9,0.15,10.9,9.27,7.09,0.06,2.12,2.12,No,0,0.0
ECM-20240525-00456,2024-05-25,2024-05-29,2024-05,202405,United Arab Emirates,UAE,Abu Dhabi,Web,Facebook Ads,Clearance,Mobile,COD,3PL Courier B,Home & Kitchen,Cookware,Nonstick Duo,CUST-89,1,241.55,0.0,241.55,241.55,169.09,9.11,63.35,63.35,No,0,0.0
ECM-20240929-00457,2024-09-29,2024-10-06,2024-09,202409,United Kingdom,UK,London,Web,Facebook Ads,Summer Mega,Mobile,COD,3PL Courier A,Home & Kitchen,Vacuum,DustAway S9,CUST-203,2,274.74,0.05,549.48,52.2,384.64,3.12,134.25,-100.66,Yes,2,469.81
ECM-20241217-00458,2024-12-17,2024-12-22,2024-12,202412,Saudi Arabia,KSA,Riyadh,Web,Google Ads,Clearance,Mobile,Wallet,Own Warehouse,Books,Fiction,Winds of Fate,CUST-1389,4,33.27,0.0,133.08,133.08,86.5,2.61,43.97,43.97,No,0,0.0
ECM-20250516-00459,2025-05-16,2025-05-22,2025-05,202505,United Kingdom,UK,Manchester,Mobile App,Google Ads,Ramadan Offer,Mobile,Credit Card,3PL Courier B,Beauty,Skincare,HydraGel,CUST-1452,1,104.56,0.0,104.56,104.56,57.51,3.53,43.52,43.52,No,0,0.0
ECM-20250518-00460,2025-05-18,2025-05-20,2025-05,202505,Pakistan,South,Multan,Web,Organic Search,Clearance,Desktop,Wallet,Own Warehouse,Electronics,Headphones,BassMax Pro,CUST-498,1,1343.84,0.05,1343.84,1276.65,1101.95,14.66,160.04,160.04,No,0,0.0
ECM-20250602-00461,2025-06-02,2025-06-08,2025-06,202506,Pakistan,South,Hyderabad,Web,Organic Search,Clearance,Mobile,COD,3PL Courier B,Beauty,Skincare,Vitamin C Serum,CUST-986,3,8.7,0.0,26.1,26.1,14.36,1.27,10.47,10.47,No,0,0.0
ECM-20240124-00462,2024-01-24,2024-01-25,2024-01,202401,United Kingdom,UK,Manchester,Web,Organic Search,New Arrivals,Mobile,Wallet,Own Warehouse,Beauty,Fragrance,Citrus Bloom,CUST-644,1,169.81,0.25,169.81,12.74,93.4,2.94,31.02,-26.29,Yes,1,114.62
ECM-20240512-00463,2024-05-12,2024-05-18,2024-05,202405,Saudi Arabia,KSA,Jeddah,Mobile App,Google Ads,Back to School,Desktop,Credit Card,3PL Courier B,Books,Fiction,Echoes,CUST-488,1,9.88,0.05,9.88,9.39,6.42,0.13,2.84,2.84,No,0,0.0
ECM-20250710-00464,2025-07-10,2025-07-15,2025-07,202507,Pakistan,East,Faisalabad,Mobile App,Google Ads,New Arrivals,Mobile,COD,Own Warehouse,Home & Kitchen,Cookware,ChefPan 28cm,CUST-1449,1,61.06,0.1,61.06,54.95,42.74,1.35,10.86,10.86,No,0,0.0
ECM-20241021-00465,2024-10-21,2024-10-27,2024-10,202410,United Kingdom,UK,Birmingham,Web,Google Ads,Clearance,Mobile,Debit Card,3PL Courier B,Electronics,Headphones,BassMax Pro,CUST-50,1,1367.33,0.05,1367.33,1298.96,1121.21,15.53,162.22,162.22,No,0,0.0
ECM-20250717-00466,2025-07-17,2025-07-19,2025-07,202507,Saudi Arabia,KSA,Riyadh,Web,Organic Search,Spring Sale,Desktop,Debit Card,3PL Courier B,Beauty,Fragrance,Citrus Bloom,CUST-267,2,153.78,0.15,307.56,261.43,169.16,6.21,86.06,86.06,No,0,0.0
ECM-20240502-00467,2024-05-02,2024-05-03,2024-05,202405,United Kingdom,UK,Birmingham,Web,Facebook Ads,New Arrivals,Mobile,Credit Card,Own Warehouse,Books,Non-fiction,Habits Daily,CUST-501,1,14.42,0.0,14.42,14.42,9.37,0.65,4.4,4.4,No,0,0.0
ECM-20250606-00468,2025-06-06,2025-06-09,2025-06,202506,Saudi Arabia,KSA,Jeddah,Mobile App,Google Ads,Back to School,Mobile,COD,3PL Courier A,Electronics,Headphones,QuietTime 500,CUST-1037,4,910.83,0.0,3643.32,3643.32,2987.52,0.77,655.03,655.03,No,0,0.0
ECM-20240506-00469,2024-05-06,2024-05-09,2024-05,202405,Pakistan,South,Faisalabad,Web,Direct,Clearance,Desktop,Credit Card,Own Warehouse,Beauty,Makeup,Glow Highlighter,CUST-51,2,166.33,0.05,332.66,316.03,182.96,3.88,129.19,129.19,No,0,0.0
ECM-20240310-00470,2024-03-10,2024-03-17,2024-03,202403,United Kingdom,UK,Birmingham,Mobile App,Facebook Ads,Back to School,Mobile,Debit Card,3PL Courier A,Fashion,T-Shirts,Logo Tee,CUST-45,1,122.49,0.2,122.49,97.99,73.49,2.28,22.22,22.22,No,0,0.0
ECM-20240624-00471,2024-06-24,2024-06-30,2024-06,202406,United Kingdom,UK,Birmingham,Mobile App,Direct,Spring Sale,Mobile,COD,3PL Courier B,Electronics,Headphones,AirBeats Lite,CUST-1181,2,134.4,0.05,268.8,255.36,220.42,8.88,26.06,26.06,No,0,0.0
ECM-20250723-00472,2025-07-23,2025-07-27,2025-07,202507,United Arab Emirates,UAE,Sharjah,Web,Facebook Ads,Back to School,Mobile,COD,Own Warehouse,Beauty,Skincare,Vitamin C Serum,CUST-215,3,99.57,0.05,298.71,283.77,164.29,4.24,115.24,115.24,No,0,0.0
ECM-20250802-00473,2025-08-02,2025-08-03,2025-08,202508,Saudi Arabia,KSA,Jeddah,Web,Direct,Ramadan Offer,Mobile,Debit Card,Own Warehouse,Home & Kitchen,Vacuum,DustAway S9,CUST-899,2,23.64,0.1,47.28,42.55,33.1,0.12,9.33,9.33,No,0,0.0
ECM-20250804-00474,2025-08-04,2025-08-10,2025-08,202508,United Kingdom,UK,Leeds,Web,Organic Search,Back to School,Mobile,Debit Card,3PL Courier A,Fashion,Jeans,Denim Slim,CUST-670,1,62.17,0.05,62.17,59.06,37.3,1.26,20.5,20.5,No,0,0.0
ECM-20241021-00475,2024-10-21,2024-10-24,2024-10,202410,United Kingdom,UK,Manchester,Web,Google Ads,Ramadan Offer,Desktop,COD,Own Warehouse,Home & Kitchen,Vacuum,RoboVac Mini,CUST-108,1,324.67,0.1,324.67,292.2,227.27,8.66,56.27,56.27,No,0,0.0
ECM-20240512-00476,2024-05-12,2024-05-14,2024-05,202405,United States,USA,San Francisco,Web,Organic Search,Back to School,Desktop,Credit Card,3PL Courier B,Electronics,Headphones,QuietTime 500,CUST-1414,1,1009.98,0.15,1009.98,858.48,828.18,17.43,12.87,12.87,No,0,0.0
ECM-20240329-00477,2024-03-29,2024-03-31,2024-03,202403,Saudi Arabia,KSA,Dammam,Mobile App,Facebook Ads,New Arrivals,Mobile,Wallet,3PL Courier A,Home & Kitchen,Blender,BlendPro 900,CUST-386,3,386.07,0.0,1158.21,1158.21,810.75,1.72,345.74,345.74,No,0,0.0
ECM-20240913-00478,2024-09-13,2024-09-19,2024-09,202409,United States,USA,Austin,Mobile App,Direct,Clearance,Desktop,Credit Card,3PL Courier B,Beauty,Fragrance,Oud Royale,CUST-14,1,131.3,0.0,131.3,13.13,72.22,1.67,57.41,-1.68,Yes,1,118.17
ECM-20250806-00479,2025-08-06,2025-08-07,2025-08,202508,United Arab Emirates,UAE,Sharjah,Web,Organic Search,Ramadan Offer,Mobile,Credit Card,Own Warehouse,Home & Kitchen,Vacuum,DustAway S9,CUST-921,1,158.19,0.15,158.19,134.46,110.73,4.18,19.55,19.55,No,0,0.0
ECM-20240530-00480,2024-05-30,2024-05-31,2024-05,202405,United Kingdom,UK,Leeds,Marketplace,Organic Search,Ramadan Offer,Mobile,Debit Card,3PL Courier B,Books,Fiction,Desert Stars,CUST-1124,4,40.67,0.3,162.68,113.88,105.74,3.52,4.62,4.62,No,0,0.0
ECM-20240430-00481,2024-04-30,2024-05-05,2024-04,202404,United Arab Emirates,UAE,Dubai,Mobile App,Email,Summer Mega,Mobile,COD,3PL Courier B,Fashion,Jeans,Denim Stretch,CUST-487,1,93.11,0.0,93.11,93.11,55.87,0.82,36.42,36.42,No,0,0.0
ECM-20250314-00482,2025-03-14,2025-03-19,2025-03,202503,United Kingdom,UK,Birmingham,Web,Facebook Ads,Summer Mega,Desktop,Debit Card,3PL Courier A,Beauty,Fragrance,Oud Royale,CUST-909,3,94.98,0.15,284.94,242.2,156.72,7.16,78.32,78.32,No,0,0.0
ECM-20240104-00483,2024-01-04,2024-01-10,2024-01,202401,United Arab Emirates,UAE,Abu Dhabi,Marketplace,Referral,New Arrivals,Desktop,Debit Card,3PL Courier A,Beauty,Skincare,Vitamin C Serum,CUST-539,2,64.59,0.0,129.18,129.18,71.05,5.37,52.76,52.76,No,0,0.0
ECM-20250405-00484,2025-04-05,2025-04-11,2025-04,202504,Saudi Arabia,KSA,Jeddah,Mobile App,Google Ads,Back to School,Desktop,Credit Card,Own Warehouse,Home & Kitchen,Vacuum,RoboVac Mini,CUST-1056,2,251.97,0.0,503.94,503.94,352.76,13.85,137.33,137.33,No,0,0.0
ECM-20240310-00485,2024-03-10,2024-03-11,2024-03,202403,United Arab Emirates,UAE,Dubai,Web,Google Ads,Ramadan Offer,Desktop,Wallet,Own Warehouse,Beauty,Makeup,Glow Highlighter,CUST-46,1,175.76,0.05,175.76,166.97,96.67,8.0,62.3,62.3,No,0,0.0
ECM-20241125-00486,2024-11-25,2024-11-26,2024-11,202411,United States,USA,Chicago,Mobile App,Facebook Ads,Ramadan Offer,Desktop,COD,3PL Courier B,Home & Kitchen,Vacuum,DustAway S9,CUST-141,2,87.39,0.05,174.78,166.04,122.35,7.52,36.17,36.17,No,0,0.0
ECM-20241224-00487,2024-12-24,2024-12-30,2024-12,202412,Saudi Arabia,KSA,Dammam,Mobile App,Email,Spring Sale,Mobile,Credit Card,3PL Courier B,Fashion,Jeans,Denim Stretch,CUST-987,1,187.23,0.15,187.23,159.15,112.34,5.59,41.22,41.22,No,0,0.0
ECM-20240118-00488,2024-01-18,2024-01-24,2024-01,202401,Saudi Arabia,KSA,Jeddah,Mobile App,Direct,Spring Sale,Mobile,Debit Card,3PL Courier B,Home & Kitchen,Cookware,Steel Pot Set,CUST-338,1,249.65,0.0,249.65,249.65,174.75,9.9,65.0,65.0,No,0,0.0
ECM-20240514-00489,2024-05-14,2024-05-19,2024-05,202405,Saudi Arabia,KSA,Riyadh,Web,Facebook Ads,Ramadan Offer,Desktop,COD,3PL Courier A,Books,Fiction,Echoes,CUST-1420,2,39.25,0.1,78.5,7.06,51.02,1.61,18.02,-13.78,Yes,2,63.59
ECM-20240811-00490,2024-08-11,2024-08-17,2024-08,202408,Saudi Arabia,KSA,Jeddah,Mobile App,Facebook Ads,Summer Mega,Desktop,Debit Card,3PL Courier B,Home & Kitchen,Blender,SmoothieGo,CUST-60,2,358.37,0.25,716.74,537.56,501.72,4.41,31.43,31.43,No,0,0.0
ECM-20240419-00491,2024-04-19,2024-04-23,2024-04,202404,United States,USA,San Francisco,Marketplace,Direct,Spring Sale,Desktop,Credit Card,3PL Courier B,Electronics,Phones,Pixelon 12,CUST-832,1,991.34,0.0,991.34,991.34,812.9,5.49,172.95,172.95,No,0,0.0
ECM-20240307-00492,2024-03-07,2024-03-12,2024-03,202403,United States,USA,Austin,Web,Organic Search,Ramadan Offer,Mobile,COD,3PL Courier A,Electronics,Headphones,QuietTime 500,CUST-1096,1,926.51,0.0,926.51,926.51,759.74,7.85,158.92,158.92,No,0,0.0
ECM-20250426-00493,2025-04-26,2025-04-29,2025-04,202504,United States,USA,Chicago,Web,Direct,Ramadan Offer,Mobile,Credit Card,3PL Courier A,Books,Non-fiction,Habits Daily,CUST-318,3,21.56,0.3,64.68,45.28,42.04,0.4,2.84,2.84,No,0,0.0
ECM-20250409-00494,2025-04-09,2025-04-16,2025-04,202504,United Kingdom,UK,Birmingham,Marketplace,Direct,Summer Mega,Mobile,Debit Card,3PL Courier A,Fashion,Sneakers,CourtPro,CUST-1119,1,106.66,0.0,106.66,106.66,64.0,3.26,39.4,39.4,No,0,0.0
ECM-20240503-00495,2024-05-03,2024-05-07,2024-05,202405,Pakistan,North,Multan,Web,Referral,Clearance,Desktop,COD,Own Warehouse,Fashion,Sneakers,StreetFlex,CUST-1425,4,78.61,0.2,314.44,251.55,188.66,6.54,56.35,56.35,No,0,0.0
ECM-20240710-00496,2024-07-10,2024-07-17,2024-07,202407,Saudi Arabia,KSA,Jeddah,Mobile App,Organic Search,Ramadan Offer,Mobile,COD,3PL Courier B,Fashion,Jeans,Denim Regular,CUST-1115,4,59.62,0.25,238.48,178.86,143.09,6.77,29.0,29.0,No,0,0.0
ECM-20240723-00497,2024-07-23,2024-07-29,2024-07,202407,United Arab Emirates,UAE,Dubai,Mobile App,Direct,Back to School,Desktop,COD,3PL Courier B,Home & Kitchen,Blender,KitchenPulse 2,CUST-1312,1,91.13,0.05,91.13,86.57,63.79,1.39,21.39,21.39,No,0,0.0
ECM-20240115-00498,2024-01-15,2024-01-17,2024-01,202401,Saudi Arabia,KSA,Dammam,Web,Direct,New Arrivals,Desktop,Wallet,Own Warehouse,Beauty,Fragrance,Citrus Bloom,CUST-833,2,137.38,0.0,274.76,274.76,151.12,7.62,116.02,116.02,No,0,0.0
ECM-20240513-00499,2024-05-13,2024-05-15,2024-05,202405,United Arab Emirates,UAE,Dubai,Web,Email,Spring Sale,Mobile,COD,Own Warehouse,Fashion,Jeans,Denim Slim,CUST-916,2,136.74,0.0,273.48,273.48,164.09,3.47,105.92,105.92,No,0,0.0
ECM-20240527-00500,2024-05-27,2024-05-29,2024-05,202405,United Arab Emirates,UAE,Sharjah,Marketplace,Facebook Ads,Clearance,Mobile,COD,3PL Courier A,Home & Kitchen,Vacuum,DustAway S9,CUST-300,1,301.46,0.0,301.46,301.46,211.02,13.62,76.82,76.82,No,0,0.0
ECM-20240403-00501,2024-04-03,2024-04-09,2024-04,202404,United Kingdom,UK,Birmingham,Mobile App,Referral,Back to School,Mobile,COD,3PL Courier B,Home & Kitchen,Blender,BlendPro 900,CUST-1219,3,343.37,0.05,1030.11,978.6,721.08,1.3,256.22,256.22,No,0,0.0
ECM-20240606-00502,2024-06-06,2024-06-10,2024-06,202406,United States,USA,New York,Web,Email,Spring Sale,Mobile,COD,Own Warehouse,Books,Non-fiction,World Brief,CUST-1377,1,44.07,0.15,44.07,37.46,28.65,2.34,6.47,6.47,No,0,0.0
ECM-20241021-00503,2024-10-21,2024-10-27,2024-10,202410,Saudi Arabia,KSA,Dammam,Web,Email,Back to School,Mobile,Debit Card,Own Warehouse,Home & Kitchen,Cookware,Steel Pot Set,CUST-975,1,141.32,0.1,141.32,127.19,98.92,2.08,26.19,26.19,No,0,0.0
ECM-20240227-00504,2024-02-27,2024-03-05,2024-02,202402,Saudi Arabia,KSA,Dammam,Mobile App,Facebook Ads,Back to School,Mobile,Debit Card,3PL Courier B,Home & Kitchen,Vacuum,DustAway S9,CUST-1331,4,295.33,0.0,1181.32,1181.32,826.92,12.65,341.75,341.75,No,0,0.0
ECM-20240807-00505,2024-08-07,2024-08-11,2024-08,202408,United Kingdom,UK,Birmingham,Web,Email,Ramadan Offer,Mobile,Debit Card,3PL Courier A,Books,Comics,CityGuard,CUST-764,1,57.14,0.3,57.14,40.0,37.14,1.69,1.17,1.17,No,0,0.0
ECM-20241220-00506,2024-12-20,2024-12-23,2024-12,202412,United States,USA,New York,Web,Google Ads,Ramadan Offer,Mobile,Debit Card,3PL Courier B,Beauty,Skincare,SPF 50+ Gel,CUST-245,1,28.91,0.25,28.91,21.68,15.9,0.19,5.59,5.59,No,0,0.0
ECM-20250723-00507,2025-07-23,2025-07-26,2025-07,202507,United Arab Emirates,UAE,Abu Dhabi,Mobile App,Facebook Ads,Back to School,Desktop,COD,Own Warehouse,Fashion,Sneakers,CourtPro,CUST-1345,2,173.59,0.05,347.18,329.82,208.31,12.21,109.3,109.3,No,0,0.0
ECM-20240830-00508,2024-08-30,2024-09-05,2024-08,202408,United Arab Emirates,UAE,Dubai,Web,Organic Search,Ramadan Offer,Desktop,Debit Card,Own Warehouse,Electronics,Phones,Pixelon 12,CUST-444,1,957.29,0.05,957.29,909.43,784.98,10.8,113.65,113.65,No,0,0.0
ECM-20240516-00509,2024-05-16,2024-05-22,2024-05,202405,United Kingdom,UK,Manchester,Web,Email,Summer Mega,Mobile,Credit Card,3PL Courier A,Fashion,T-Shirts,Classic Tee,CUST-887,2,88.0,0.0,176.0,176.0,105.6,8.11,62.29,62.29,No,0,0.0
ECM-20250330-00510,2025-03-30,2025-04-03,2025-03,202503,United Kingdom,UK,Leeds,Web,Organic Search,Back to School,Desktop,Credit Card,3PL Courier A,Electronics,Smartwatch,ActiveBand X,CUST-1025,2,702.9,0.0,1405.8,1405.8,1152.76,19.69,233.35,233.35,No,0,0.0
ECM-20240115-00511,2024-01-15,2024-01-20,2024-01,202401,Pakistan,West,Hyderabad,Mobile App,Referral,Spring Sale,Desktop,Credit Card,3PL Courier A,Fashion,Jeans,Denim Slim,CUST-79,4,13.21,0.0,52.84,52.84,31.7,0.14,21.0,21.0,No,0,0.0
ECM-20240115-00512,2024-01-15,2024-01-22,2024-01,202401,Saudi Arabia,KSA,Riyadh,Mobile App,Facebook Ads,Spring Sale,Desktop,Credit Card,Own Warehouse,Beauty,Fragrance,Aqua Mist,CUST-374,4,140.34,0.1,561.36,505.22,308.75,4.99,191.48,191.48,No,0,0.0
ECM-20250324-00513,2025-03-24,2025-03-27,2025-03,202503,Saudi Arabia,KSA,Jeddah,Mobile App,Direct,Ramadan Offer,Desktop,Credit Card,3PL Courier B,Beauty,Fragrance,Oud Royale,CUST-428,4,126.92,0.1,507.68,456.91,279.22,19.4,158.29,158.29,No,0,0.0
ECM-20241012-00514,2024-10-12,2024-10-17,2024-10,202410,United States,USA,San Francisco,Web,Google Ads,Clearance,Desktop,COD,3PL Courier A,Books,Fiction,Echoes,CUST-906,1,16.83,0.0,16.83,16.83,10.94,1.7,4.19,4.19,No,0,0.0
ECM-20240224-00515,2024-02-24,2024-02-26,2024-02,202402,United Arab Emirates,UAE,Sharjah,Web,Referral,Spring Sale,Mobile,Wallet,3PL Courier B,Home & Kitchen,Vacuum,RoboVac Mini,CUST-1052,1,236.37,0.0,236.37,236.37,165.46,6.26,64.65,64.65,No,0,0.0
ECM-20250221-00516,2025-02-21,2025-02-28,2025-02,202502,Saudi Arabia,KSA,Riyadh,Web,Google Ads,Back to School,Desktop,Credit Card,Own Warehouse,Fashion,Sneakers,CourtPro,CUST-201,1,68.62,0.0,68.62,68.62,41.17,1.29,26.16,26.16,No,0,0.0
ECM-20240928-00517,2024-09-28,2024-10-03,2024-09,202409,United Kingdom,UK,Leeds,Web,Organic Search,Ramadan Offer,Desktop,COD,3PL Courier A,Books,Fiction,Echoes,CUST-483,1,32.15,0.15,32.15,27.33,20.9,1.47,4.96,4.96,No,0,0.0
ECM-20240508-00518,2024-05-08,2024-05-12,2024-05,202405,United Arab Emirates,UAE,Dubai,Mobile App,Facebook Ads,Clearance,Mobile,Debit Card,Own Warehouse,Fashion,T-Shirts,Classic Tee,CUST-72,1,54.54,0.25,54.54,40.91,32.72,0.06,8.13,8.13,No,0,0.0
ECM-20250202-00519,2025-02-02,2025-02-08,2025-02,202502,Pakistan,South,Faisalabad,Mobile App,Organic Search,Ramadan Offer,Desktop,COD,3PL Courier B,Beauty,Fragrance,Aqua Mist,CUST-466,4,16.67,0.05,66.68,63.35,36.67,2.32,24.36,24.36,No,0,0.0
ECM-20240206-00520,2024-02-06,2024-02-08,2024-02,202402,Saudi Arabia,KSA,Jeddah,Mobile App,Organic Search,Clearance,Mobile,Debit Card,3PL Courier A,Electronics,Headphones,QuietTime 500,CUST-943,2,951.54,0.05,1903.08,1807.93,1560.53,1.46,245.94,245.94,No,0,0.0
ECM-20240709-00521,2024-07-09,2024-07-12,2024-07,202407,United Arab Emirates,UAE,Abu Dhabi,Web,Google Ads,Spring Sale,Mobile,COD,3PL Courier A,Books,Comics,ShadowHero,CUST-1305,3,27.16,0.0,81.48,81.48,52.96,1.3,27.22,27.22,No,0,0.0
ECM-20240108-00522,2024-01-08,2024-01-10,2024-01,202401,Pakistan,West,Peshawar,Marketplace,Google Ads,Summer Mega,Desktop,COD,3PL Courier B,Fashion,Jeans,Denim Slim,CUST-1344,1,73.58,0.1,73.58,6.62,44.15,2.95,19.12,-10.68,Yes,1,59.6
ECM-20250524-00523,2025-05-24,2025-05-25,2025-05,202505,United States,USA,New York,Marketplace,Email,Ramadan Offer,Desktop,Credit Card,3PL Courier B,Fashion,Sneakers,CourtPro,CUST-418,3,157.59,0.0,472.77,472.77,283.66,5.52,183.59,183.59,No,0,0.0
ECM-20240702-00524,2024-07-02,2024-07-08,2024-07,202407,United Arab Emirates,UAE,Sharjah,Mobile App,Google Ads,Spring Sale,Desktop,Credit Card,Own Warehouse,Fashion,T-Shirts,Athletic Fit Tee,CUST-768,2,80.78,0.25,161.56,121.17,96.94,4.89,19.34,19.34,No,0,0.0
ECM-20240415-00525,2024-04-15,2024-04-21,2024-04,202404,Saudi Arabia,KSA,Dammam,Mobile App,Email,Back to School,Mobile,COD,3PL Courier A,Fashion,T-Shirts,Classic Tee,CUST-1198,2,38.84,0.0,77.68,77.68,46.61,0.72,30.35,30.35,No,0,0.0
ECM-20250216-00526,2025-02-16,2025-02-18,2025-02,202502,Saudi Arabia,KSA,Dammam,Marketplace,Organic Search,Spring Sale,Mobile,COD,3PL Courier B,Fashion,Sneakers,CourtPro,CUST-1449,3,152.5,0.05,457.5,434.62,274.5,16.26,143.86,143.86,No,0,0.0
ECM-20240112-00527,2024-01-12,2024-01-19,2024-01,202401,United Arab Emirates,UAE,Abu Dhabi,Web,Direct,New Arrivals,Desktop,COD,Own Warehouse,Beauty,Skincare,Vitamin C Serum,CUST-1189,4,61.76,0.1,247.04,222.34,135.87,9.92,76.55,76.55,No,0,0.0
ECM-20250626-00528,2025-06-26,2025-07-01,2025-06,202506,United Arab Emirates,UAE,Dubai,Web,Direct,Ramadan Offer,Mobile,Credit Card,3PL Courier B,Books,Non-fiction,Money Sense,CUST-989,3,27.63,0.0,82.89,82.89,53.88,3.74,25.27,25.27,No,0,0.0
ECM-20240701-00529,2024-07-01,2024-07-03,2024-07,202407,United Kingdom,UK,Manchester,Mobile App,Referral,Summer Mega,Mobile,Credit Card,3PL Courier A,Beauty,Fragrance,Citrus Bloom,CUST-1126,3,40.28,0.05,120.84,114.8,66.46,2.16,46.18,46.18,No,0,0.0
ECM-20240905-00530,2024-09-05,2024-09-07,2024-09,202409,United Arab Emirates,UAE,Abu Dhabi,Web,Direct,New Arrivals,Desktop,Credit Card,Own Warehouse,Home & Kitchen,Blender,BlendPro 900,CUST-210,4,214.61,0.1,858.44,598.77,600.91,16.13,155.56,68.64,Yes,1,173.83
ECM-20250402-00531,2025-04-02,2025-04-06,2025-04,202504,Saudi Arabia,KSA,Dammam,Web,Direct,Clearance,Mobile,Credit Card,3PL Courier A,Beauty,Skincare,Vitamin C Serum,CUST-1204,1,159.19,0.0,159.19,15.92,87.55,0.7,70.94,-0.7,Yes,1,143.27
ECM-20250805-00532,2025-08-05,2025-08-07,2025-08,202508,Saudi Arabia,KSA,Dammam,Mobile App,Google Ads,Summer Mega,Desktop,COD,3PL Courier A,Electronics,Headphones,BassMax Pro,CUST-1388,1,141.67,0.2,141.67,113.34,116.17,1.21,-4.04,-4.04,No,0,0.0
ECM-20240109-00533,2024-01-09,2024-01-13,2024-01,202401,United Kingdom,UK,Birmingham,Mobile App,Organic Search,Summer Mega,Mobile,COD,3PL Courier B,Fashion,Sneakers,StreetFlex,CUST-1232,1,114.0,0.0,114.0,114.0,68.4,1.47,44.13,44.13,No,0,0.0
ECM-20241227-00534,2024-12-27,2025-01-01,2024-12,202412,United Kingdom,UK,Manchester,Web,Facebook Ads,Ramadan Offer,Mobile,COD,3PL Courier A,Books,Comics,Quantum Kid,CUST-1051,4,32.41,0.2,129.64,103.71,84.27,0.63,18.81,18.81,No,0,0.0
ECM-20250606-00535,2025-06-06,2025-06-07,2025-06,202506,Pakistan,South,Hyderabad,Web,Google Ads,Ramadan Offer,Desktop,COD,3PL Courier A,Electronics,Smartwatch,ActiveBand X,CUST-10,1,496.76,0.0,496.76,496.76,407.34,14.27,75.15,75.15,No,0,0.0
ECM-20250410-00536,2025-04-10,2025-04-12,2025-04,202504,Saudi Arabia,KSA,Dammam,Web,Email,Spring Sale,Mobile,Debit Card,Own Warehouse,Home & Kitchen,Cookware,ChefPan 28cm,CUST-305,1,162.39,0.0,162.39,162.39,113.67,2.38,46.34,46.34,No,0,0.0
ECM-20250213-00537,2025-02-13,2025-02-14,2025-02,202502,Pakistan,East,Karachi,Web,Google Ads,Clearance,Mobile,Wallet,3PL Courier B,Home & Kitchen,Blender,SmoothieGo,CUST-95,1,47.78,0.05,47.78,45.39,33.45,1.13,10.81,10.81,No,0,0.0
ECM-20240613-00538,2024-06-13,2024-06-18,2024-06,202406,United Kingdom,UK,Leeds,Web,Facebook Ads,Back to School,Mobile,COD,3PL Courier A,Electronics,Headphones,AirBeats Lite,CUST-1035,2,1462.68,0.05,2925.36,2779.09,2398.8,9.67,370.62,370.62,No,0,0.0
ECM-20241108-00539,2024-11-08,2024-11-09,2024-11,202411,Pakistan,South,Faisalabad,Web,Facebook Ads,Clearance,Desktop,COD,3PL Courier A,Home & Kitchen,Vacuum,RoboVac Mini,CUST-1268,1,185.19,0.05,185.19,175.93,129.63,6.84,39.46,39.46,No,0,0.0
ECM-20240302-00540,2024-03-02,2024-03-09,2024-03,202403,Saudi Arabia,KSA,Jeddah,Marketplace,Direct,Summer Mega,Mobile,Debit Card,Own Warehouse,Beauty,Fragrance,Oud Royale,CUST-995,1,9.16,0.1,9.16,0.82,5.04,2.08,1.12,-2.59,Yes,1,7.42
ECM-20241009-00541,2024-10-09,2024-10-13,2024-10,202410,United Arab Emirates,UAE,Abu Dhabi,Web,Referral,Ramadan Offer,Desktop,Credit Card,3PL Courier A,Electronics,Phones,Pixelon 12,CUST-205,3,262.72,0.0,788.16,788.16,646.29,2.09,139.78,139.78,No,0,0.0
ECM-20240127-00542,2024-01-27,2024-02-02,2024-01,202401,Pakistan,East,Hyderabad,Web,Organic Search,Spring Sale,Mobile,COD,3PL Courier A,Home & Kitchen,Vacuum,CleanJet V8,CUST-1201,1,386.21,0.15,386.21,328.28,270.35,13.73,44.2,44.2,No,0,0.0
ECM-20240331-00543,2024-03-31,2024-04-04,2024-03,202403,Saudi Arabia,KSA,Dammam,Web,Organic Search,New Arrivals,Mobile,Credit Card,3PL Courier B,Electronics,Phones,Pixelon 12,CUST-758,2,539.32,0.0,1078.64,1078.64,884.48,16.12,178.04,178.04,No,0,0.0
ECM-20241004-00544,2024-10-04,2024-10-05,2024-10,202410,Saudi Arabia,KSA,Jeddah,Web,Organic Search,Ramadan Offer,Desktop,Debit Card,3PL Courier A,Electronics,Phones,Pixelon 12,CUST-304,1,426.12,0.25,426.12,319.59,349.42,8.82,-38.65,-38.65,No,0,0.0
ECM-20250526-00545,2025-05-26,2025-05-27,2025-05,202505,Saudi Arabia,KSA,Jeddah,Mobile App,Direct,Spring Sale,Mobile,COD,3PL Courier A,Beauty,Fragrance,Citrus Bloom,CUST-961,3,167.08,0.3,501.24,350.87,275.68,7.8,67.39,67.39,No,0,0.0
